row_id,testament,book,chapter,verse,reference,term_id,occurrence_index,start,end,matched,before,after,verse_text,suggestion,risk,term_note,reviewer,decision,replacement,notes
6a6565ad6a18104741d2,OT,1SA,24,8,1SA 24:8,fuese,47,125,130,fuése,"permitió que se levantasen contra Saúl. Y Saúl, saliendo de la cueva,",su camino.,"Así quebrantó David a los suyos con palabras, y no les permitió que se levantasen contra Saúl. Y Saúl, saliendo de la cueva, fuése su camino.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
5cd11b3fa88cffa7d48c,OT,1SA,24,22,1SA 24:22,fuese,48,147,152,fuése,aerás mi nombre de la casa de mi padre. Entonces David juró a Saúl. Y,"Saúl a su casa, y David y los suyos se subieron al sitio fuerte.","Júrame pues ahora por Jehová, que no cortarás mi simiente después de mí, ni raerás mi nombre de la casa de mi padre. Entonces David juró a Saúl. Y fuése Saúl a su casa, y David y los suyos se subieron al sitio fuerte.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
f98cd48b6d5029238d54,OT,1SA,25,35,1SA 25:35,dijole,68,53,59,díjole,"Y recibió David de su mano lo que le había traído, y",": Sube en paz a tu casa, y mira que he oído tu voz, y tenídote respeto","Y recibió David de su mano lo que le había traído, y díjole: Sube en paz a tu casa, y mira que he oído tu voz, y tenídote respeto.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
793a77ddc0e79168d4ec,OT,1SA,28,8,1SA 28:8,fuese,49,46,51,fuése,"Y disfrazóse Saúl, y púsose otros vestidos, y","con dos hombres, y vinieron a aquella mujer de noche; y él dijo: Yo t","Y disfrazóse Saúl, y púsose otros vestidos, y fuése con dos hombres, y vinieron a aquella mujer de noche; y él dijo: Yo te ruego que me adivines por el espíritu de pythón, y me hagas subir a quien yo te diga.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
fb1d7b9963d81914f2ea,OT,1SA,28,21,1SA 28:21,dijole,69,68,74,díjole,"Entonces la mujer vino a Saúl, y viéndole en grande manera turbado,",": He aquí que tu criada ha obedecido a tu voz, y he puesto mi vida en","Entonces la mujer vino a Saúl, y viéndole en grande manera turbado, díjole: He aquí que tu criada ha obedecido a tu voz, y he puesto mi vida en mi mano, y he oído las palabras que tú me has dicho.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
18d67d37b03b74327765,OT,1SA,29,6,1SA 29:6,dijole,70,25,31,díjole,"Y Achîs llamó a David, y",": Vive Jehová, que tú has sido recto, y que me ha parecido bien tu sal","Y Achîs llamó a David, y díjole: Vive Jehová, que tú has sido recto, y que me ha parecido bien tu salida y entrada en el campo conmigo, y que ninguna cosa mala he hallado en ti desde el día que viniste a mí hasta hoy: pero en los ojos de los príncipes no agradas.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
facf56d1cfd59dd18a2d,OT,1SA,30,9,1SA 30:9,partiose,6,0,8,Partióse,,"pues David, él y los seiscientos hombres que con él estaban, y vinier","Partióse pues David, él y los seiscientos hombres que con él estaban, y vinieron hasta el torrente de Besor, donde se quedaron algunos.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
d6af143d09afbcb2004f,OT,1SA,30,13,1SA 30:13,dijole,71,2,8,díjole,Y,David: ¿De quién eres tú? ¿y de dónde eres? Y respondió el mozo Egipc,"Y díjole David: ¿De quién eres tú? ¿y de dónde eres? Y respondió el mozo Egipcio: Yo soy siervo de un Amalecita, y dejóme mi amo hoy ha tres días, porque estaba enfermo;",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
0ee8a1420b9b2d958f77,OT,1SA,30,15,1SA 30:15,dijole,72,2,8,díjole,Y,David: ¿Me llevarás tú a esa tropa? Y él dijo: Hazme juramento por Di,"Y díjole David: ¿Me llevarás tú a esa tropa? Y él dijo: Hazme juramento por Dios que no me matarás, ni me entregarás en las manos de mi amo, y yo te llevaré a esa gente.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
bb0d9b9b3b9067e39b3c,OT,2SA,1,14,2SA 1:14,dijole,73,2,8,díjole,Y,David: ¿Cómo no tuviste temor de extender tu mano para matar al ungid,Y díjole David: ¿Cómo no tuviste temor de extender tu mano para matar al ungido de Jehová?,le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
307ff521dc3d39a866df,OT,2SA,1,15,2SA 1:15,dijole,74,44,50,díjole,"Entonces llamó David uno de los mancebos, y",": Llega, y mátalo. Y él lo hirió, y murió.","Entonces llamó David uno de los mancebos, y díjole: Llega, y mátalo. Y él lo hirió, y murió.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
c2e725ab4aa2b642de12,OT,2SA,3,16,2SA 3:16,dijole,75,66,72,díjole,"Y su marido fue con ella, siguiéndola y llorando hasta Bahurim. Y","Abner: Anda, vuélvete. Entonces él se volvió.","Y su marido fue con ella, siguiéndola y llorando hasta Bahurim. Y díjole Abner: Anda, vuélvete. Entonces él se volvió.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
f0f40d955510729fed90,OT,2SA,3,17,2SA 3:17,fuese,50,86,91,fuese,"n los ancianos de Israel, diciendo: Ayer y antes procuraban que David",rey sobre ustedes;,"Y habló Abner con los ancianos de Israel, diciendo: Ayer y antes procuraban que David fuese rey sobre ustedes;",se fue,medium,Puede requerir ajustar la frase completa.,,,,
335514ed1732b0319fc6,OT,2SA,3,24,2SA 3:24,dijole,76,29,35,díjole,"Entonces Joab vino al rey, y",: ¿Qué has hecho? He aquí habíase venido Abner a ti: ¿por qué pues lo,"Entonces Joab vino al rey, y díjole: ¿Qué has hecho? He aquí habíase venido Abner a ti: ¿por qué pues lo dejaste que se fuése?",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
b16ed356d2dbec371c30,OT,2SA,3,24,2SA 3:24,fuese,51,120,125,fuése,o? He aquí habíase venido Abner a ti: ¿por qué pues lo dejaste que se,?,"Entonces Joab vino al rey, y díjole: ¿Qué has hecho? He aquí habíase venido Abner a ti: ¿por qué pues lo dejaste que se fuése?",se fue,medium,Puede requerir ajustar la frase completa.,,,,
d44acd0d3c0338de6f06,OT,2SA,6,19,2SA 6:19,fuese,52,165,170,fuése,"da uno una torta de pan, y un pedazo de carne, y un frasco de vino. Y","todo el pueblo, cada uno a su casa.","Y repartió a todo el pueblo, y a toda la multitud de Israel, así a hombres como a mujeres, a cada uno una torta de pan, y un pedazo de carne, y un frasco de vino. Y fuése todo el pueblo, cada uno a su casa.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c60adf5a73f1952a6ec6,OT,2SA,6,21,2SA 6:21,fuese,53,125,130,fuese,"ue me eligió más bien que a tu padre y a toda su casa, mandándome que","príncipe sobre el pueblo de Jehová, sobre Israel, danzaré delante de","Entonces David respondió a Michâl: Delante de Jehová, que me eligió más bien que a tu padre y a toda su casa, mandándome que fuese príncipe sobre el pueblo de Jehová, sobre Israel, danzaré delante de Jehová.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
78f6795e4ddc63300273,OT,2SA,7,23,2SA 7:23,fuese,54,87,92,fuese,"pueblo, como Israel, en la tierra? una gente por amor de la cual Dios","a redimírsela por pueblo, y le pusiese nombre, e hiciese por ustedes,","¿y quién como tu pueblo, como Israel, en la tierra? una gente por amor de la cual Dios fuese a redimírsela por pueblo, y le pusiese nombre, e hiciese por ustedes, oh Israel, grandes y espantosas obras en tu tierra, por amor de tu pueblo, oh Dios, que tú redimiste de Egipto, de las gentes y de sus dioses?",se fue,medium,Puede requerir ajustar la frase completa.,,,,
449b50b34718f2fcfd4d,OT,2SA,9,7,2SA 9:7,dijole,77,2,8,díjole,Y,"David: No tengas temor, porque yo a la verdad haré contigo misericord","Y díjole David: No tengas temor, porque yo a la verdad haré contigo misericordia por amor de Jonathán tu padre, y te haré volver todas las tierras de Saúl tu padre; y tú comerás siempre pan a mi mesa.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
d9629e601e34f82beaff,OT,2SA,9,9,2SA 9:9,dijole,78,48,54,díjole,"Entonces el rey llamó a Siba, siervo de Saúl, y",": Todo lo que fue de Saúl y de toda su casa, yo lo he dado al hijo de","Entonces el rey llamó a Siba, siervo de Saúl, y díjole: Todo lo que fue de Saúl y de toda su casa, yo lo he dado al hijo de tu señor.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
da68c5087b26cf069e09,OT,2SA,12,1,2SA 12:1,dijole,79,56,62,díjole,"Y envió Jehová a Nathán a David, el cual viniendo a él,",": Había dos hombres en una ciudad, el uno rico, y el otro pobre.","Y envió Jehová a Nathán a David, el cual viniendo a él, díjole: Había dos hombres en una ciudad, el uno rico, y el otro pobre.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
691817ed191d068eeeb2,OT,2SA,12,10,2SA 12:10,fuese,55,134,139,fuese,"cuanto me menospreciaste, y tomaste la mujer de Uría Hetheo para que",tu mujer.,"Por lo cual ahora no se apartará jamás de tu casa la espada; por cuanto me menospreciaste, y tomaste la mujer de Uría Hetheo para que fuese tu mujer.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c1e2f74ccd7ec38707a0,OT,2SA,13,15,2SA 13:15,dijole,80,135,141,díjole,con que la aborreció fue mayor que el amor con que la había amado. Y,Amnón: Levántate y vete.,"Aborrecióla luego Amnón de tan grande aborrecimiento, que el odio con que la aborreció fue mayor que el amor con que la había amado. Y díjole Amnón: Levántate y vete.",le dijo,low,Forma enclitica arcaica.,Codex-assisted,replace,le dijo,Modernización de forma enclítica arcaica.
f0ba00957495b0ba5305,OT,2SA,13,19,2SA 13:19,fuese,56,146,151,fuése,"e colores de que estaba vestida, y puestas sus manos sobre su cabeza,",gritando.,"Entonces Thamar tomó ceniza, y esparcióla sobre su cabeza, y rasgó la ropa de colores de que estaba vestida, y puestas sus manos sobre su cabeza, fuése gritando.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
53e09ac7bdc47ad4758d,OT,2SA,13,37,2SA 13:37,fuese,57,21,26,fuése,"Pero Absalom huyó, y","a Talmai hijo de Amiud, rey de Gessur. Y David lloraba por su hijo to","Pero Absalom huyó, y fuése a Talmai hijo de Amiud, rey de Gessur. Y David lloraba por su hijo todos los días.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
77c9f815cc467ff845dd,OT,2SA,17,23,2SA 17:23,fuese,58,99,104,fuése,"e había puesto por obra su consejo, enalbardó su asno, y levantóse, y","a su casa en su ciudad; y después de disponer acerca de su casa, ahor","Y Achitophel, viendo que no se había puesto por obra su consejo, enalbardó su asno, y levantóse, y fuése a su casa en su ciudad; y después de disponer acerca de su casa, ahorcóse y murió, y fue sepultado en el sepulcro de su padre.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
5bd0f58718a8010b95be,OT,2SA,20,8,2SA 20:8,lomos,7,205,210,lomos,"uesta estábale ceñida, y sobre ella el cinto de una daga pegada a sus","en su vaina, de la que así como él avanzó, cayóse aquélla.","Y estando ellos cerca de la grande peña que está en Gabaón, salióles Amasa al encuentro. Ahora bien, la vestidura que Joab tenía sobrepuesta estábale ceñida, y sobre ella el cinto de una daga pegada a sus lomos en su vaina, de la que así como él avanzó, cayóse aquélla.",cintura,medium,Puede ser literal o modismo.,,,,
4e3fe09d3e2af0cd9bea,OT,2SA,22,15,2SA 22:15,saeta,13,7,13,saetas,Arrojó,", y desbaratólos; relampagueó, y consumiólos.","Arrojó saetas, y desbaratólos; relampagueó, y consumiólos.",flecha,medium,Termino poetico; revisar estilo.,,,,
22aec371ecb4a581a6fd,OT,2SA,22,44,2SA 22:44,fuese,59,66,71,fuese,Tú me libraste de contiendas de pueblos: tú me guardaste para que,"cabeza de gentes: pueblos que no conocía, me sirvieron.","Tú me libraste de contiendas de pueblos: tú me guardaste para que fuese cabeza de gentes: pueblos que no conocía, me sirvieron.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
a0f3a4286f6c192a0397,OT,1KI,1,49,1KI 1:49,fuese,60,95,100,fuése,"cieron, y levantáronse todos los convidados que estaban con Adonía, y",cada uno por su camino.,"Ellos entonces se estremecieron, y levantáronse todos los convidados que estaban con Adonía, y fuése cada uno por su camino.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
e50787124f79cd228ac7,OT,1KI,1,50,1KI 1:50,fuese,61,62,67,fuése,"Pero Adonía, temiendo de la presencia de Salomón, levantóse y",", y cogió los cornijales del altar.","Pero Adonía, temiendo de la presencia de Salomón, levantóse y fuése, y cogió los cornijales del altar.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ee3329c629b5334d379b,OT,1KI,2,3,1KI 2:3,estatuto,76,80,89,estatutos,"ordenanza de Jehová tu Dios, andando en sus caminos, y observando sus","y mandamientos, y sus derechos y sus testimonios, de la manera que es","Guarda la ordenanza de Jehová tu Dios, andando en sus caminos, y observando sus estatutos y mandamientos, y sus derechos y sus testimonios, de la manera que está escrito en la ley de Moisés, para que seas dichoso en todo lo que hicieres, y en todo aquello a que te tornares;",estatuto,medium,Puede conservarse como termino legal.,,,,
e55d8ecb135bef8803bc,OT,1KI,2,5,1KI 2:5,lomos,8,279,284,lomos,"a, y poniendo la sangre de guerra en su talabarte que tenía sobre sus",", y en sus zapatos que tenía en sus pies.","Y ya sabes tú lo que me ha hecho Joab hijo de Sarvia, lo que hizo a dos generales del ejército de Israel, a Abner hijo de Ner, y a Amasa hijo de Jether, los cuales él mató, derramando en paz la sangre de guerra, y poniendo la sangre de guerra en su talabarte que tenía sobre sus lomos, y en sus zapatos que tenía en sus pies.",cintura,medium,Puede ser literal o modismo.,,,,
bdbd10b5fce1800c4f6e,OT,1KI,3,3,1KI 3:3,estatuto,77,42,51,estatutos,"Pero Salomón amó a Jehová, andando en los",de su padre David: solamente sacrificaba y quemaba perfumes en los al,"Pero Salomón amó a Jehová, andando en los estatutos de su padre David: solamente sacrificaba y quemaba perfumes en los altos.",estatuto,medium,Puede conservarse como termino legal.,,,,
33bf2d0d18538d040293,OT,1KI,3,14,1KI 3:14,estatuto,78,46,55,estatutos,"Y si anduvieres en mis caminos, guardando mis","y mis mandamientos, como anduvo David tu padre, yo alargaré tus días.","Y si anduvieres en mis caminos, guardando mis estatutos y mis mandamientos, como anduvo David tu padre, yo alargaré tus días.",estatuto,medium,Puede conservarse como termino legal.,,,,
3d3b1aacd965894fe533,OT,1KI,6,12,1KI 6:12,estatuto,79,48,57,estatutos,"Esta casa que tú edificas, si anduvieres en mis",", e hicieres mis derechos, y guardares todos mis mandamientos andando","Esta casa que tú edificas, si anduvieres en mis estatutos, e hicieres mis derechos, y guardares todos mis mandamientos andando en ellos, yo tendré firme contigo mi palabra que hablé a David tu padre;",estatuto,medium,Puede conservarse como termino legal.,,,,
87581f9ea0e5acf878c6,OT,1KI,8,19,1KI 8:19,lomos,9,62,67,lomos,"Pero tú no edificarás la casa, sino tu hijo que saldrá de tus",", él edificará casa a mi nombre.","Pero tú no edificarás la casa, sino tu hijo que saldrá de tus lomos, él edificará casa a mi nombre.",cintura,medium,Puede ser literal o modismo.,,,,
0181e73123f5999ef095,OT,1KI,8,58,1KI 8:58,estatuto,80,108,117,estatutos,"que andemos en todos sus caminos, y guardemos sus mandamientos y sus","y sus derechos, los cuales mandó a nuestros padres.","Incline nuestro corazón hacia sí, para que andemos en todos sus caminos, y guardemos sus mandamientos y sus estatutos y sus derechos, los cuales mandó a nuestros padres.",estatuto,medium,Puede conservarse como termino legal.,,,,
25a570e09cfa86f5c39f,OT,1KI,11,17,1KI 11:17,fuese,62,83,88,fuése,"Adad, y con él algunos varones Idumeos de los siervos de su padre, y",a Egipto; era entonces Adad muchacho pequeño.,"Entonces huyó Adad, y con él algunos varones Idumeos de los siervos de su padre, y fuése a Egipto; era entonces Adad muchacho pequeño.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
b172b69dc68954208362,OT,1KI,11,22,1KI 11:22,respondiole,6,2,13,respondióle,Y,"Faraón: ¿Por qué? ¿qué te falta conmigo, que procuras irte a tu tierr","Y respondióle Faraón: ¿Por qué? ¿qué te falta conmigo, que procuras irte a tu tierra? Y él respondió: Nada; con todo, ruégote que me dejes ir.",le respondio,low,Forma enclitica arcaica.,Codex-assisted,replace,le respondió,Modernización de forma enclítica arcaica.
ccfa72b8fdca2f5cf28a,OT,1KI,12,10,1KI 12:10,lomos,10,260,265,lomos,go: así les hablarás: El menor dedo de los míos es más grueso que los,de mi padre.,"Entonces los mancebos que se habían criado con él, le respondieron, diciendo: Así hablarás a este pueblo que te ha dicho estas palabras: Tu padre agravó nuestro yugo; pero tú disminúyenos algo: así les hablarás: El menor dedo de los míos es más grueso que los lomos de mi padre.",cintura,medium,Puede ser literal o modismo.,,,,
753c512c58af4f37a242,OT,1KI,12,16,1KI 12:16,respondiole,7,58,69,respondióle,"Y cuando todo el pueblo vio que el rey no les había oído,","estas palabras, diciendo: ¿Qué parte tenemos nosotros con David? No t","Y cuando todo el pueblo vio que el rey no les había oído, respondióle estas palabras, diciendo: ¿Qué parte tenemos nosotros con David? No tenemos heredad en el hijo de Isaí. ¡Israel, a tus estancias! ¡Provee ahora en tu casa, David! Entonces Israel se fue a sus estancias.",le respondio,low,Forma enclitica arcaica.,Codex-assisted,replace,le respondió,Modernización de forma enclítica arcaica.
302456a99ee4a7e3815f,OT,1KI,13,10,1KI 13:10,fuese,63,0,5,Fuése,,"pues por otro camino, y no volvió por el camino por donde había venid","Fuése pues por otro camino, y no volvió por el camino por donde había venido a Beth-el.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
bed9a9645f7b7f33b026,OT,1KI,16,7,1KI 16:7,fuese,64,232,237,fuese,"os de Jehová, provocándole a ira con las obras de sus manos, para que",hecha como la casa de Jeroboam; y porque lo había herido.,"Pero la palabra de Jehová por mano de Jehú profeta, hijo de Hanani, había sido contra Baasa y también contra su casa, con motivo de todo lo malo que hizo a los ojos de Jehová, provocándole a ira con las obras de sus manos, para que fuese hecha como la casa de Jeroboam; y porque lo había herido.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
8d171a55ac842b66d515,OT,1KI,18,46,1KI 18:46,lomos,11,54,59,lomos,"Y la mano de Jehová fue sobre Elías, el cual ciñó sus",", y vino corriendo delante de Achâb hasta llegar a Jezreel.","Y la mano de Jehová fue sobre Elías, el cual ciñó sus lomos, y vino corriendo delante de Achâb hasta llegar a Jezreel.",cintura,medium,Puede ser literal o modismo.,,,,
d44b1921c0ade3953ab2,OT,1KI,19,3,1KI 19:3,fuese,65,36,41,fuése,"Viendo pues el peligro, levantóse y","por salvar su vida, y vino a Beer-seba, que es en Judá, y dejó allí s","Viendo pues el peligro, levantóse y fuése por salvar su vida, y vino a Beer-seba, que es en Judá, y dejó allí su criado.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
6cac5f36c5a1270fe0bf,OT,1KI,20,31,1KI 20:31,lomos,12,150,155,lomos,Israel que son reyes clementes: pongamos pues ahora sacos en nuestros,", y sogas en nuestras cabezas, y salgamos al rey de Israel: por ventur","Entonces sus siervos le dijeron: He aquí, hemos oído de los reyes de la casa de Israel que son reyes clementes: pongamos pues ahora sacos en nuestros lomos, y sogas en nuestras cabezas, y salgamos al rey de Israel: por ventura te salvará la vida.",cintura,medium,Puede ser literal o modismo.,,,,
f17923ccb8c2431a9774,OT,1KI,20,32,1KI 20:32,lomos,13,17,22,lomos,Ciñeron pues sus,"de sacos, y sogas a sus cabezas, y vinieron al rey de Israel, y dijér","Ciñeron pues sus lomos de sacos, y sogas a sus cabezas, y vinieron al rey de Israel, y dijéronle: Tu siervo Ben-adad dice: Ruégote que viva mi alma. Y él respondió: Si él vive aún, mi hermano es.",cintura,medium,Puede ser literal o modismo.,,,,
0ac1332a700deb264bb1,OT,2KI,1,8,2KI 1:8,lomos,14,55,60,lomos,"Y ellos le respondieron: Un varón velloso, y ceñía sus",con un cinto de cuero. Entonces él dijo: Elías Thisbita es.,"Y ellos le respondieron: Un varón velloso, y ceñía sus lomos con un cinto de cuero. Entonces él dijo: Elías Thisbita es.",cintura,medium,Puede ser literal o modismo.,,,,
f3cc2623cd3caba5311f,OT,2KI,1,12,2KI 1:12,respondiole,8,2,13,respondióle,Y,"Elías, y dijo: Si yo soy varón de Dios, descienda fuego del cielo, y","Y respondióle Elías, y dijo: Si yo soy varón de Dios, descienda fuego del cielo, y consúmate con tus cincuenta. Y descendió fuego del cielo, que lo consumió a él y a sus cincuenta.",le respondio,low,Forma enclitica arcaica.,Codex-assisted,replace,le respondió,Modernización de forma enclítica arcaica.
31298adaa077d6af73cc,OT,2KI,4,5,2KI 4:5,partiose,7,2,10,partióse,Y,"la mujer de él, y cerró la puerta tras sí y tras sus hijos; y ellos l","Y partióse la mujer de él, y cerró la puerta tras sí y tras sus hijos; y ellos le llegaban los vasos, y ella echaba del aceite.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
1e853a68ea3c2768a146,OT,2KI,4,25,2KI 4:25,partiose,8,0,8,Partióse,,"pues, y vino al varón de Dios al monte del Carmelo. Y cuando el varón","Partióse pues, y vino al varón de Dios al monte del Carmelo. Y cuando el varón de Dios la vio de lejos, dijo a su criado Giezi: He aquí la Sunamita:",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
28aded2b795e686d5381,OT,2KI,4,29,2KI 4:29,lomos,15,35,40,lomos,Entonces dijo él a Giezi: Ciñe tus,", y toma mi bordón en tu mano, y ve; y si alguno te encuentra, no lo s","Entonces dijo él a Giezi: Ciñe tus lomos, y toma mi bordón en tu mano, y ve; y si alguno te encuentra, no lo saludes; y si alguno te saluda, no le respondas: y pondrás mi bordón sobre el rostro del niño.",cintura,medium,Puede ser literal o modismo.,,,,
6bd616417e5d791d63a8,OT,2KI,5,12,2KI 5:12,fuese,66,142,147,fuése,"e Israel? Si me lavo en ellos, ¿no seré también limpio? Y volvióse, y",enojado.,"Abana y Pharphar, ríos de Damasco, ¿no son mejores que todas las aguas de Israel? Si me lavo en ellos, ¿no seré también limpio? Y volvióse, y fuése enojado.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
c309fa1d102897e37a71,OT,2KI,5,19,2KI 5:19,partiose,9,27,35,Partióse,Y él le dijo: Vete en paz.,"pues de él, y caminó como el espacio de una milla.","Y él le dijo: Vete en paz. Partióse pues de él, y caminó como el espacio de una milla.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
6d4e44f228effb2bf3fc,OT,2KI,6,4,2KI 6:4,fuese,67,0,5,Fuése,,"pues con ellos; y como llegaron al Jordán, cortaron la madera.","Fuése pues con ellos; y como llegaron al Jordán, cortaron la madera.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
ba5fad33981f6e530d04,OT,2KI,8,2,2KI 8:2,partiose,10,70,78,partióse,"Entonces la mujer se levantó, e hizo como el varón de Dios le dijo: y","ella con su familia, y vivió en tierra de los Filisteos siete años.","Entonces la mujer se levantó, e hizo como el varón de Dios le dijo: y partióse ella con su familia, y vivió en tierra de los Filisteos siete años.",se fue,medium,Puede significar partir/salir; revisar contexto.,,,,
5cbb73b158fa4b24cea9,OT,2KI,9,1,2KI 9:1,lomos,16,88,93,lomos,"a Eliseo llamó a uno de los hijos de los profetas, y díjole: Ciñe tus",", y toma esta alcuza de aceite en tu mano, y ve a Ramoth de Galaad.","Entonces el profeta Eliseo llamó a uno de los hijos de los profetas, y díjole: Ciñe tus lomos, y toma esta alcuza de aceite en tu mano, y ve a Ramoth de Galaad.",cintura,medium,Puede ser literal o modismo.,,,,
f5c210be3b5195d2b72c,OT,2KI,9,16,2KI 9:16,fuese,68,25,30,fuése,"Entonces Jehú cabalgó, y","a Jezreel, porque Joram estaba allí enfermo. También Ochôzías rey de","Entonces Jehú cabalgó, y fuése a Jezreel, porque Joram estaba allí enfermo. También Ochôzías rey de Judá había descendido a visitar a Joram.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
b92fe513dcdea8372cf1,OT,2KI,9,24,2KI 9:24,saeta,14,67,72,saeta,"Pero Jehú flechó su arco, e hirió a Joram entre las espaldas, y la","salió por su corazón, y cayó en su carro.","Pero Jehú flechó su arco, e hirió a Joram entre las espaldas, y la saeta salió por su corazón, y cayó en su carro.",flecha,medium,Termino poetico; revisar estilo.,,,,
be2907e458ed503f537f,OT,2KI,13,15,2KI 13:15,saeta,15,37,43,saetas,Y díjole Eliseo: Toma un arco y unas,. Tomóse él entonces un arco y unas saetas.,Y díjole Eliseo: Toma un arco y unas saetas. Tomóse él entonces un arco y unas saetas.,flecha,medium,Termino poetico; revisar estilo.,,,,
9cc8d91930001a32b321,OT,2KI,13,15,2KI 13:15,saeta,16,79,85,saetas,Eliseo: Toma un arco y unas saetas. Tomóse él entonces un arco y unas,.,Y díjole Eliseo: Toma un arco y unas saetas. Tomóse él entonces un arco y unas saetas.,flecha,medium,Termino poetico; revisar estilo.,,,,
c9e3c3e0335c6e17fde3,OT,2KI,13,17,2KI 13:17,saeta,17,110,115,Saeta,"nte. Y como él la abrió dijo Eliseo: Tira. Y tirando él, dijo Eliseo:","de salud de Jehová, y saeta de salud contra Siria: porque herirás a l","Y dijo: Abre la ventana de hacia el oriente. Y como él la abrió dijo Eliseo: Tira. Y tirando él, dijo Eliseo: Saeta de salud de Jehová, y saeta de salud contra Siria: porque herirás a los Siros en Aphec, hasta consumirlos.",flecha,medium,Termino poetico; revisar estilo.,,,,
6a6dcd2aaf0d98abe0cb,OT,2KI,13,17,2KI 13:17,saeta,18,138,143,saeta,"Eliseo: Tira. Y tirando él, dijo Eliseo: Saeta de salud de Jehová, y","de salud contra Siria: porque herirás a los Siros en Aphec, hasta con","Y dijo: Abre la ventana de hacia el oriente. Y como él la abrió dijo Eliseo: Tira. Y tirando él, dijo Eliseo: Saeta de salud de Jehová, y saeta de salud contra Siria: porque herirás a los Siros en Aphec, hasta consumirlos.",flecha,medium,Termino poetico; revisar estilo.,,,,
4e23aaf85dc0cdd17b17,OT,2KI,13,18,2KI 13:18,saeta,19,28,34,saetas,Y tornóle a decir: Toma las,". Y luego que el rey de Israel las hubo tomado, díjole: Hiere la tierr","Y tornóle a decir: Toma las saetas. Y luego que el rey de Israel las hubo tomado, díjole: Hiere la tierra. Y él hirió tres veces, y cesó.",flecha,medium,Termino poetico; revisar estilo.,,,,
43f5fc14e0c13dcf2140,OT,2KI,19,32,2KI 19:32,saeta,20,83,88,saeta,"hová dice así del rey de Asiria: No entrará en esta ciudad, ni echará","en ella; ni vendrá delante de ella escudo, ni será echado contra ella","Por tanto, Jehová dice así del rey de Asiria: No entrará en esta ciudad, ni echará saeta en ella; ni vendrá delante de ella escudo, ni será echado contra ella baluarte.",flecha,medium,Termino poetico; revisar estilo.,,,,
cd5bf26ef745d408a139,OT,1CH,10,9,1CH 10:9,fuese,69,140,145,fuese,"viáronlo todo a la tierra de los Filisteos por todas partes, para que",denunciado a sus ídolos y al pueblo.,"Y luego que le hubieron desnudado, tomaron su cabeza y sus armas, y enviáronlo todo a la tierra de los Filisteos por todas partes, para que fuese denunciado a sus ídolos y al pueblo.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
