row_id,reference,segment_index,code_index,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
2cab7e3a9f2954189ae0,GEN 47:4,8,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",tierra,H776,HRd/Ncfsa,in the/ land,provisional-reference,0.85,,,,
2294ffe8ff0393b4963a,GEN 47:4,10,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",venido;,H935,HVqp1cp,we have come,provisional-reference,0.85,,,,
f3cccf221de035aa4728,GEN 47:4,11,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",porque,H3588,HTc,for,provisional-reference,0.85,,,,
1d948ef5074a29ed7156,GEN 47:4,12,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",no,H369,HNcmsc,there not,provisional-reference,0.85,,,,
07d2953a7c78d34187f5,GEN 47:4,14,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",pasto,H4829,HNcmsa,[is] pasture,provisional-reference,0.85,,,,
efbafa68e50248935289,GEN 47:4,17,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",ovejas,H6629,HRd/Ncbsa,for the/ sheep,provisional-reference,0.85,,,,
b6c74b4e54b31a6a9df9,GEN 47:4,20,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.","siervos,",H5650,HR/Ncmpc/Sp2ms,[belongs] to/ servants/ your,provisional-reference,0.85,,,,
5fd2e292be8ead0eca97,GEN 47:4,21,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",pues,H3588,HTc,for,provisional-reference,0.85,,,,
c62b43da06d4e54f675d,GEN 47:4,23,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",hambre,H7458,HTd/Ncmsa,the/ famine,verified-open,1.0,,,,
dce80ac4829afc6e84b4,GEN 47:4,25,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",grave,H3515,HAamsa,[was] heavy,provisional-reference,0.85,,,,
ae281fe9ff3d0cd7e653,GEN 47:4,28,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",tierra,H776,HR/Ncfsc,in/ [the] land of,provisional-reference,0.85,,,,
999fe9a112f450796317,GEN 47:4,30,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",Canaán:,H3667,HNpl,Canaan,verified-open,1.0,,,,
e1ceebd7e0d901284491,GEN 47:4,34,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",rogamos,H4994,HTj,please,provisional-reference,0.85,,,,
697cc9860bdc13f025af,GEN 47:4,35,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",ahora,H6258,HC/D,and/ therefore,provisional-reference,0.85,,,,
14328b2beaf4e7e7efa9,GEN 47:4,37,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",habiten,H3427,HVqi3mp,let them dwell,provisional-reference,0.85,,,,
6c1cabd5dfa1a67cca54,GEN 47:4,39,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",siervos,H5650,HNcmpc/Sp2ms,servants/ your,provisional-reference,0.85,,,,
6e23731adfafdc38ee78,GEN 47:4,42,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",tierra,H776,HR/Ncfsc,in/ [the] land of,provisional-reference,0.85,,,,
b522029f577c98f83a43,GEN 47:4,44,0,"Dijeron además a Faraón: Por morar en esta tierra hemos venido; porque no hay pasto para las ovejas de tus siervos, pues el hambre es grave en la tierra de Canaán: por tanto, te rogamos ahora que habiten tus siervos en la tierra de Gosén.",Gosén.,H1657,HNpl,Goshen,verified-open,1.0,,,,
35306bc88b39388ce509,GEN 47:5,1,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",Faraón,H6547,HNtmsa,Pharaoh,verified-open,1.0,,,,
7c82467d91117390db0b,GEN 47:5,2,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",habló,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
033c8631fd208be405ea,GEN 47:5,4,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;","José,",H3130,HNpm,Joseph,verified-open,1.0,,,,
f9d4b9924db499cb1039,GEN 47:5,5,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",diciendo:,H559,HR/Vqcc,<to>/ saying,provisional-reference,0.85,,,,
ab55a2e6df71fa485b78,GEN 47:5,7,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",padre,H1,HNcmsc/Sp2ms,father/ your,provisional-reference,0.85,,,,
8892c35a0cbf5ed39f14,GEN 47:5,10,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",hermanos,H251,HC/Ncmpc/Sp2ms,and/ brothers/ your,provisional-reference,0.85,,,,
82a9713b93923f8713ce,GEN 47:5,12,0,"Entonces Faraón habló a José, diciendo: Tu padre y tus hermanos han venido a ti;",venido,H935,HVqp3cp,they have come,provisional-reference,0.85,,,,
f4ff620731d498f07a4b,GEN 47:6,1,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",tierra,H776,HNcfsc,[the] land of,provisional-reference,0.85,,,,
c1750965b3605f074c92,GEN 47:6,3,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",Egipto,H4714,HNpl,Egypt,verified-open,1.0,,,,
81e9eef943b686843f2b,GEN 47:6,4,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",delante,H6440,HR/Ncmpc/Sp2ms,[is] <to>/ before/ you,provisional-reference,0.85,,,,
ad6a55a6a94a04d5488f,GEN 47:6,6,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",ti,H1931,HPp3fs,it,provisional-reference,0.85,,,,
b52537de7509bf35662f,GEN 47:6,9,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",lo,H4315,HR/Ncmsc,in/ [the] best of,provisional-reference,0.85,,,,
4120f25d58c2bf2ed73e,GEN 47:6,13,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",tierra,H776,HTd/Ncfsa,the/ land,provisional-reference,0.85,,,,
ddb99fc1712ef14e3e26,GEN 47:6,15,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",habitar,H3427,HVhv2ms,cause to dwell,provisional-reference,0.85,,,,
8457a0025fb4d67e8b9d,GEN 47:6,18,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",padre,H1,HNcmsc/Sp2ms,father/ your,provisional-reference,0.85,,,,
7f1830dfc3a2b3f02129,GEN 47:6,22,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",hermanos;,H251,HNcmpc/Sp2ms,brothers/ your,provisional-reference,0.85,,,,
1c45fe08157689f1a92b,GEN 47:6,23,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",habiten,H3427,HVqi3mp,let them dwell,provisional-reference,0.85,,,,
8580b6ec97967bb19e74,GEN 47:6,26,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",tierra,H776,HR/Ncfsc,in/ [the] land of,provisional-reference,0.85,,,,
6307c6853d7001927cfa,GEN 47:6,28,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",Gosén;,H1657,HNpl,Goshen,verified-open,1.0,,,,
fa82a3901447cce9f7fc,GEN 47:6,29,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",y,H518,HC/Tc,and/ if,provisional-reference,0.85,,,,
75a1059500e3e50a6bc3,GEN 47:6,31,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",entiendes,H3045,HVqp2ms,you know,provisional-reference,0.85,,,,
a38b0b47d36cbe8b671c,GEN 47:6,36,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",hombres,H582,HNcmpc,[are] men of,provisional-reference,0.85,,,,
a4791ebdd3a1b4d48c10,GEN 47:6,38,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",ponlos,H7760,Hc/Vqq2ms/Sp3mp,and/ you will appoint/ them,provisional-reference,0.85,,,,
6402136885bc7dd9b833,GEN 47:6,40,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",mayorales,H8269,HNcmpc,overseers of,provisional-reference,0.85,,,,
e00bce01d17c26fc372f,GEN 47:6,42,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",ganado,H4735,HNcmsa,livestock,provisional-reference,0.85,,,,
38bc4aff25ec2d9d8e94,GEN 47:6,43,0,"La tierra de Egipto delante de ti está; en lo mejor de la tierra haz habitar a tu padre y a tus hermanos; habiten en la tierra de Gosén; y si entiendes que hay entre ellos hombres eficaces, ponlos por mayorales del ganado mío.",mío.,H5921,HR,over,provisional-reference,0.85,,,,
53aa30dbc65060be71fb,GEN 47:7,1,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",José,H3130,HNpm,Joseph,verified-open,1.0,,,,
61ad1cb76b059500e439,GEN 47:7,2,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",introdujo,H935,Hc/Vhw3ms,and/ he brought,provisional-reference,0.85,,,,
502a9d316b870b45f82e,GEN 47:7,5,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.","padre,",H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
1d6d9cc3ca14a7c472f4,GEN 47:7,7,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",presentólo,H5975,Hc/Vhw3ms/Sp3ms,and/ he made stand/ him,provisional-reference,0.85,,,,
a10b835e00b28f94a70a,GEN 47:7,8,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",delante,H6440,HR/Ncmpc,<to>/ before,provisional-reference,0.85,,,,
66ae5e8c8c2e17c1b7cf,GEN 47:7,10,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",Faraón;,H6547,HNtmsa,Pharaoh,provisional-reference,0.85,,,,
3584bce05d6b12747d38,GEN 47:7,12,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",Jacob,H3290,HNpm,Jacob,provisional-reference,0.85,,,,
8403058e13ca38effa36,GEN 47:7,13,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",bendijo,H1288,Hc/Vpw3ms,and/ he blessed,provisional-reference,0.85,,,,
430a7863c451ace2455e,GEN 47:7,15,0,"Y José introdujo a su padre, y presentólo delante de Faraón; y Jacob bendijo a Faraón.",Faraón.,H6547,HNtmsa,Pharaoh,provisional-reference,0.85,,,,
03f818d4060fe10d02b3,GEN 47:8,1,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,dijo,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
be462421f05389cbfc5e,GEN 47:8,2,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,Faraón,H6547,HNtmsa,Pharaoh,verified-open,1.0,,,,
37c3e69f94e802738a49,GEN 47:8,4,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,Jacob:,H3290,HNpm,Jacob,verified-open,1.0,,,,
6cbbe1883751c8b1e784,GEN 47:8,5,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,¿Cuántos,H4100,HR/Pi,how/ many?,provisional-reference,0.85,,,,
c698ae59aaee7349eb66,GEN 47:8,8,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,días,H3117,HNcmpc,[are] [the] days of,provisional-reference,0.85,,,,
1670fd473f485f962e89,GEN 47:8,11,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,años,H8141,HNcmpc,[the] years of,provisional-reference,0.85,,,,
d391ef36ce97d51717ca,GEN 47:8,14,0,Y dijo Faraón a Jacob: ¿Cuántos son los días de los años de tu vida?,vida?,H2416,HNcmpc/Sp2ms,life/ your,provisional-reference,0.85,,,,
2d966ad12476551c21a2,GEN 47:9,1,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",Jacob,H3290,HNpm,Jacob,verified-open,1.0,,,,
10e7a883b54fd430ead4,GEN 47:9,2,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",respondió,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
8b493f9f9577f4a9574c,GEN 47:9,4,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",Faraón:,H6547,HNtmsa,Pharaoh,verified-open,1.0,,,,
aa54fb9b4fdd6ee65b97,GEN 47:9,6,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",días,H3117,HNcmpc,[the] days of,provisional-reference,0.85,,,,
0afbd5c0fa776a55f86f,GEN 47:9,9,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",años,H8141,HNcmpc,[the] years of,provisional-reference,0.85,,,,
de06321909e80ddf9291,GEN 47:9,12,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",peregrinación,H4033,HNcmpc/Sp1bs,sojournings/ my,provisional-reference,0.85,,,,
8145f4b25804f7237adc,GEN 47:9,14,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",ciento,H3967,HC/Acfsc,and/ one hundred,provisional-reference,0.85,,,,
df46cbb3b863fa258169,GEN 47:9,15,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",treinta,H7970,HAcmpa,[are] thirty,verified-open,1.0,,,,
b7b57cd51c0c7f9c5898,GEN 47:9,16,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",años;,H8141,HNcfsa,year[s],provisional-reference,0.85,,,,
1ee521141eec4187154c,GEN 47:9,17,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",pocos,H4592,HNcmsa,few,provisional-reference,0.85,,,,
fb83d4473f3712d84566,GEN 47:9,19,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",malos,H7451,HC/Aampa,and/ displeasing,provisional-reference,0.85,,,,
c57e69ca100b82e501f5,GEN 47:9,21,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",sido,H1961,HVqp3cp,they have been,provisional-reference,0.85,,,,
5e27ceab1183a79ab722,GEN 47:9,23,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",días,H3117,HNcmpc,[the] days of,provisional-reference,0.85,,,,
dc4acfcf79b974e496f9,GEN 47:9,26,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",años,H8141,HNcmpc,[the] years of,provisional-reference,0.85,,,,
2392111c556b87fcb975,GEN 47:9,29,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.","vida,",H2416,HNcmpc/Sp1bs,life/ my,provisional-reference,0.85,,,,
9294c3a1a55f515379f7,GEN 47:9,31,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",no,H3808,HC/Tn,and/ not,provisional-reference,0.85,,,,
a5266453fb1f89aad039,GEN 47:9,33,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",llegado,H5381,HVhp3cp,they have reached,provisional-reference,0.85,,,,
fef5f99264cd04837d05,GEN 47:9,36,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",días,H3117,HNcmpc,[the] days of,provisional-reference,0.85,,,,
70524539867723c46861,GEN 47:9,39,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",años,H8141,HNcmpc,[the] years of,provisional-reference,0.85,,,,
d3cc78b6a985986ee8bc,GEN 47:9,42,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",vida,H2416,HNcmpc,[the] lives of,provisional-reference,0.85,,,,
982e3d4c3170a4d84755,GEN 47:9,45,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",padres,H1,HNcfpc/Sp1bs,ancestors/ my,provisional-reference,0.85,,,,
e9ea57b387d464f12bb0,GEN 47:9,48,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",días,H3117,HR/Ncmpc,in/ [the] days of,provisional-reference,0.85,,,,
913ff2eb8340603bf119,GEN 47:9,51,0,"Y Jacob respondió a Faraón: Los días de los años de mi peregrinación son ciento treinta años; pocos y malos han sido los días de los años de mi vida, y no han llegado a los días de los años de la vida de mis padres en los días de su peregrinación.",peregrinación.,H4033,HNcmpc/Sp3mp,sojournings/ their,provisional-reference,0.85,,,,
6fe7bf069226410d89e9,GEN 47:10,1,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.",Jacob,H3290,HNpm,Jacob,verified-open,1.0,,,,
f5b6c9545035ba485b31,GEN 47:10,2,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.",bendijo,H1288,Hc/Vpw3ms,and/ he blessed,provisional-reference,0.85,,,,
b3ce45954d3379a3fb68,GEN 47:10,4,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.","Faraón,",H6547,HNtmsa,Pharaoh,provisional-reference,0.85,,,,
d76fc4fc78c8a9109ae7,GEN 47:10,6,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.",salióse,H3318,Hc/Vqw3ms,and/ he went out,provisional-reference,0.85,,,,
2d5c85dc29e6df9b3dea,GEN 47:10,8,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.",delante,H6440,HR/R/Ncmpc,from/ to/ before,provisional-reference,0.85,,,,
7c84d02d380d959b8a9f,GEN 47:10,10,0,"Y Jacob bendijo a Faraón, y salióse de delante de Faraón.",Faraón.,H6547,HNtmsa,Pharaoh,provisional-reference,0.85,,,,
783c53020b0cbc03798a,GEN 47:11,1,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",José,H3130,HNpm,Joseph,verified-open,1.0,,,,
e1f09bc4a570d977dfe2,GEN 47:11,3,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",habitar,H3427,Hc/Vhw3ms,and/ he caused to dwell,provisional-reference,0.85,,,,
bf42af90559c6aaf20e7,GEN 47:11,6,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",padre,H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
eeb58e053d886cadd51c,GEN 47:11,10,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.","hermanos,",H251,HNcmpc/Sp3ms,brothers/ his,provisional-reference,0.85,,,,
92a0f468eb9aa96b7dad,GEN 47:11,12,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",dióles,H5414,Hc/Vqw3ms,and/ he gave,provisional-reference,0.85,,,,
5f1ffd37b81cca50d3df,GEN 47:11,13,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",posesión,H272,HNcfsa,a possession,provisional-reference,0.85,,,,
499ba47ab643dad26f8e,GEN 47:11,16,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",tierra,H776,HR/Ncfsc,in/ [the] land of,provisional-reference,0.85,,,,
0cfb99a422283ba5c401,GEN 47:11,18,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.","Egipto,",H4714,HNpl,Egypt,verified-open,1.0,,,,
34210072b4e4c372d425,GEN 47:11,21,0,"Así José hizo habitar a su padre y a sus hermanos, y dióles posesión en la tierra de Egipto, en lo mejor de la tierra, en la tierra de Rameses como mandó Faraón.",mejor,H4315,HR/Ncmsc,in/ [the] best of,provisional-reference,0.85,,,,
